@lat	@lon	addr:street	addr:housenumber	name
50.0288856	19.9309745	Kędzierzyńska	2	Automechanika
50.0291605	19.9298593	Kędzierzyńska	8	Fachowa Auto Blacharka
50.0280433	19.9294920	Nowotarska	8	Ice Service Piotr Małek
50.0283654	19.9296145	Zielonogórska	12	UNISOFT
50.0970186	19.9386723	Kazimierza Herwina-Piątka	20	
50.0965971	19.9386541	Kazimierza Herwina-Piątka	26	
50.0727599	20.0102995	Narciarska	2E	
50.0724204	20.0121421	Konstantego Ildefonsa Gałczyńskiego	5	
50.0723754	20.0119464	Konstantego Ildefonsa Gałczyńskiego	5A	
50.0289334	19.9315241	Karola Bogdanowicza	7	
50.0288174	19.9315527	Plac Łagiewnicki	3	
50.0739011	19.9754656	Śliczna	30	Gabinet StomatologicznyAgata Szarżanowicz-Płyś
50.0649521	19.9060450	Olimpijska	2	
50.0651123	19.9064222	Daniela Chodowieckiego	24	
50.0471151	19.9409261	Hieronima Wietora	2	
50.0733777	19.9968902	Aleja Jana Pawła II	70	
50.0644564	20.0012801	Aleja Pokoju	67	Poczta Polska
50.0645988	20.0015731	Aleja Pokoju	67	
50.0641406	19.9974917	Aleja Pokoju	67	Euronet
50.0646683	20.0017044	Aleja Pokoju	67	Euronet
50.0840310	19.9423425	Feliksa Konecznego	8	
50.0839861	19.9466273	Stefana Jaracza	1	
50.0867403	19.9440128	Mikołaja Reja	11	
50.0862193	19.9457339	Ludwika Solskiego	13	
50.0858090	19.9434978	Mikołaja Reja	15	
50.0854762	19.9440176	Mikołaja Reja	17	
50.0851142	19.9435925	Mikołaja Reja	19	
50.0835003	19.9458362	Feliksa Konecznego	2	
50.0846939	19.9426438	Stefana Jaracza	26	
50.0847727	19.9421994	Stefana Jaracza	34	
50.0839281	19.9446169	Feliksa Konecznego	4	
50.0853991	19.9446051	Ludwika Solskiego	5	
50.0841400	19.9434025	Feliksa Konecznego	6	
50.0852858	19.9455161	Ludwika Solskiego	7	
50.0848980	19.9457337	Ludwika Solskiego	8	
50.0859199	19.9450744	Ludwika Solskiego	9	
50.0839127	19.9459023	Stefana Jaracza	9	
50.0865108	19.9473209	Żabiniec	5	
50.0848086	19.9468950	Żabiniec	41	
50.0858362	19.9460792	Ludwika Solskiego	7A	
50.0859126	19.9460909	Ludwika Solskiego	7B	
50.0858763	19.9457569	Ludwika Solskiego	7C	
50.0860488	19.9472149	Żabiniec	15	
50.0986237	20.0917826	Łuczanowicka	21	Dworek Krakowski
50.0865153	19.9407284	Księdza Kazimierza Siemaszki	31	
50.0839701	19.9381981	Prądnicka	41	
50.0855773	19.9384635	Prądnicka	61	
50.0301847	19.9305107	Jana Brożka	24b	
50.0297207	19.9305481	Jana Brożka	24a	
50.0185044	19.9070609	Torfowa	5	Niepubliczny Zakład Opieki Zdrowotnej Praktyka Lekarza Rodzinnego
50.0446178	19.9508310	Bolesława Limanowskiego	4	UP Kraków 77
50.0453536	19.9494671	Rynek Podgórski	14	
50.0435862	19.9464219	Kalwaryjska	14	Apteka Niezapominajka
50.0454063	19.9478084	Kazimierza Brodzińskiego	3	Me Thai
50.0458581	19.9505373	Józefińska	14	Miejski Ośrodek Pomocy Społecznej
50.0449312	19.9529387	Bolesława Limanowskiego	16	Bar mleczny Krakus
50.0446373	19.9484281	Rynek Podgórski	11	Luktung
50.0461728	19.9492220	Nadwiślańska	1	Drukarnia
50.0459891	19.9492311	Nadwiślańska	1	Cawa Cafe & Wine
50.0625744	19.9768261	Zwycięstwa	18	
50.0626412	19.9763256	Zwycięstwa	21	
50.0632608	19.9780435	Zwycięstwa	3	
50.0587985	19.9758208	Aleja Pokoju	33	Urząd Pocztowy Kraków 49
50.0570502	19.9189038	Filarecka	26	Biblioteka Kraków Filia 25
50.0908748	19.9266944	Opolska	37	Biblioteka Kraków Filia 20
50.0868507	19.9399589	Księdza Kazimierza Siemaszki	40	
50.0781413	19.9236341	Wrocławska	50	
50.0876557	19.9399229	Księdza Kazimierza Siemaszki	52	
50.0945304	19.8822588	Ojcowska	27	Biblioteka Kraków Filia 17
50.0549099	19.9094939	Królowej Jadwigi	37b	Biblioteka Kraków Filia 27
50.1121259	19.8994229	Władysława Łokietka	267	Biblioteka Kraków Filia 19
50.0540708	19.9203914	Bolesława Komorowskiego	11	Biblioteka Kraków Filia 26
50.0700933	19.9256764	Henryka Sienkiewicza	2	Biblioteka Kraków Filia 22
50.0854230	19.8441460	Balicka	297	Biblioteka Kraków Filia 23
50.0781015	19.8851235	Na Błonie	13D	Biblioteka Kraków Filia 24
50.0153000	20.0095831	Leonida Teligi	24	
50.0141170	19.9179187	Żywiecka	32	Biblioteka Kraków Filia 32
50.0448486	19.9503640	Bolesława Limanowskiego	4	Biblioteka Kraków Filia 46
50.0519954	19.9295995	Powroźnicza	2	Biblioteka Główna
50.0185195	19.9815103	Spółdzielców	3	Biblioteka Kraków Filia 44
50.0152784	20.0087741	Leonida Teligi	24	Biblioteka Kraków Filia 45
50.0128756	19.9723572	Łużycka	55	Biblioteka Kraków Filia 40
50.0237870	19.9917499	Generała Jakuba Jasińskiego	32	Biblioteka Kraków Filia 43
50.0276061	19.9297904	Borsucza	12	Biblioteka Kraków Filia 34
50.0229976	19.9083060	Zachodnia	7/3a	Punkt biblioteczny filii 31
50.0146222	19.9537580	Gołaśka	13/1	Biblioteka Kraków Filia 41
50.0456516	19.9309030	Komandosów	1	Biblioteka Kraków Filia 28
50.0242313	19.9595690	Walerego Sławka	10	Biblioteka Kraków Filia 38
49.9800569	19.9551568	Henryka Niewodniczańskiego	123	Biblioteka Kraków Filia 36
50.0180517	19.8070766	Dziewiarzy	7	Biblioteka Kraków Filia 30
50.0125073	19.9532246	Porucznika Jerzego Halszki	1	Biblioteka Kraków Filia 39
50.0574771	19.9383166	Grodzka	50	Dedalus Skład Tanich Książek
50.0734569	20.0149186	Aleja Jana Pawła II	180	
50.0614387	19.9408145	Mały Rynek	1	
50.0614174	19.9409901	Mikołajska	1	
50.0612662	19.9407557	Mały Rynek	2	
50.0612161	19.9407222	Mały Rynek	3	
50.0611521	19.9406120	Mały Rynek	4	
50.0609556	19.9405371	Mały Rynek	6	
50.0611052	19.9405888	Mały Rynek	4	CUD Ciało Umysł Duch
50.0610960	19.9406326	Mały Rynek	4	Cafe Albo Tak
50.0612830	19.9406908	Mały Rynek	2	India Masala Kraków
50.0618307	19.9406646	Szpitalna	1	
50.0615416	19.9412760	Mikołajska	10	
50.0617648	19.9420301	Świętego Krzyża	10	
50.0614998	19.9413904	Mikołajska	12	
50.0619397	19.9421592	Świętego Krzyża	12	
50.0614587	19.9414863	Mikołajska	14	
50.0614216	19.9416009	Mikołajska	16	
50.0613947	19.9417396	Mikołajska	18	
50.0617005	19.9406830	Mikołajska	2	
50.0622947	19.9413830	Świętego Tomasza	25	
50.0622466	19.9415744	Świętego Tomasza	27	
50.0620737	19.9408643	Szpitalna	3	
50.0621481	19.9419453	Świętego Tomasza	31	
50.0620619	19.9421492	Świętego Tomasza	33	
50.0616423	19.9409099	Mikołajska	4	
50.0621392	19.9409106	Szpitalna	5	
50.0615926	19.9410789	Mikołajska	6	
50.0614346	19.9418097	Świętego Krzyża	6	
50.0622307	19.9409751	Szpitalna	7	
50.0615578	19.9411804	Mikołajska	8	
50.0615756	19.9419427	Świętego Krzyża	8	
50.0623460	19.9410370	Szpitalna	9	
50.0616883	19.9407670	Mikołajska	2	Krakowskie Forum Kultury
50.0175195	19.8970767	Chmieleniec	16/6	Krakowskie Studio Formy
50.0625902	19.9412058	Szpitalna	11	
50.0623266	19.9424663	Świętego Krzyża	14	
50.0627255	19.9427888	Świętego Krzyża	16	
50.0630330	19.9415275	Szpitalna	17	
50.0631324	19.9415816	Szpitalna	19	
50.0629091	19.9431743	Świętego Krzyża	21	
50.0624734	19.9412654	Świętego Tomasza	22	
50.0632211	19.9417824	Świętego Marka	24	
50.0630986	19.9418461	Świętego Marka	25	
50.0623482	19.9418225	Świętego Tomasza	26	
50.0630055	19.9420586	Świętego Marka	27	
50.0622262	19.9422027	Świętego Tomasza	28	
50.0629486	19.9422424	Świętego Marka	29	
50.0628825	19.9424839	Świętego Marka	31	
50.0626922	19.9430978	Świętego Marka	33	
50.0619244	19.9431644	Świętego Tomasza	34	Hotel Campanile
50.0620213	19.9427845	Świętego Tomasza	32	Hotel Classic
50.0621939	19.9426231	Świętego Krzyża	15	
50.0623505	19.9427577	Świętego Krzyża	17	
50.0624923	19.9428524	Świętego Krzyża	19	
50.0621065	19.9426445	Świętego Tomasza	30	Café Filo
50.0620537	19.9428046	Świętego Tomasza	32	
50.0619602	19.9430877	Świętego Tomasza	34	
50.0626257	19.9433348	Świętego Marka	35	
50.0625476	19.9435667	Świętego Marka	37	
50.0617528	19.9422627	Świętego Krzyża	11	
50.0618793	19.9423547	Świętego Krzyża	13	
50.0615014	19.9421227	Mikołajska	20	
50.0615341	19.9424240	Mikołajska	24	
50.0615216	19.9425656	Mikołajska	26	
50.0615241	19.9426730	Mikołajska	28	
50.0614997	19.9428726	Mikołajska	30	
50.0619803	19.9424591	Świętego Tomasza	35	
50.0618966	19.9427254	Świętego Tomasza	37	
50.0618616	19.9428758	Świętego Tomasza	39	
50.0618022	19.9430188	Świętego Tomasza	41	
50.0617211	19.9432253	Świętego Tomasza	43	
50.0606951	19.9416113	Świętego Krzyża	1	
50.0613830	19.9427949	Mikołajska	17	
50.0613633	19.9429488	Mikołajska	19	
50.0606043	19.9418510	Na Gródku	1	
50.0612327	19.9432078	Mikołajska	21	
50.0607860	19.9423301	Na Gródku	3	
50.0608386	19.9416811	Świętego Krzyża	3	
50.0610003	19.9417479	Świętego Krzyża	5	
50.0611732	19.9418436	Świętego Krzyża	7	
50.0613149	19.9421060	Mikołajska	9	
50.0560885	19.9371042	Kanonicza	19	Muzeum Archidiecezjalne
50.0562705	19.9375835	Kanonicza	16	Hotel Copernicus
50.0611930	19.9387830	Sienna	2	
50.0610968	19.9390916	Sienna	4	
50.0614256	19.9400293	Mały Rynek	5	
50.0614844	19.9402507	Mały Rynek	11	
50.0610382	19.9392957	Sienna	6	
50.0613520	19.9399812	Plac Mariacki	6	
50.0612784	19.9394591	Plac Mariacki	7	
50.0609589	19.9395632	Mały Rynek	8a	
50.0612760	19.9391805	Plac Mariacki	8	
50.0613393	19.9390177	Plac Mariacki	9	
50.0621261	19.9393927	Floriańska	1	
50.0620404	19.9396203	Plac Mariacki	1	
50.0622556	19.9407141	Szpitalna	10	
50.0625218	19.9397131	Floriańska	11	
50.0623517	19.9408035	Szpitalna	12	
50.0624365	19.9408780	Szpitalna	14	
50.0627426	19.9398622	Floriańska	15	
50.0618772	19.9404296	Szpitalna	2	
50.0619535	19.9399127	Plac Mariacki	2	
50.0626777	19.9402407	Świętego Tomasza	21	
50.0625373	19.9405486	Świętego Tomasza	23	
50.0621879	19.9394607	Floriańska	3	
50.0618821	19.9400933	Plac Mariacki	3	
50.0620118	19.9405074	Szpitalna	4	
50.0618212	19.9403052	Plac Mariacki	4	
50.0622824	19.9395522	Floriańska	5	
50.0621103	19.9405597	Szpitalna	6	
50.0623658	19.9396234	Floriańska	7	
50.0621640	19.9406416	Szpitalna	8	
50.0624544	19.9396789	Floriańska	9	
50.0698724	19.9327209	Łobzowska	43	
50.0703800	19.9338101	Szlak	7	
50.0675129	19.9341127	Łobzowska	11	
50.0565862	19.9321221	Plac Na Groblach	6	
50.0710601	19.9278890	Aleja Juliusza Słowackiego	18a	
50.0706663	19.9270923	Teofila Lenartowicza	17	
50.0709811	19.9265544	Henryka Sienkiewicza	11	
50.0711933	19.9278531	Łobzowska	44	
50.0563351	19.9279545	Plac Juliusza Kossaka	3	
50.0560671	19.9283331	Plac Juliusza Kossaka	1	
50.0560686	19.9274093	Aleja Zygmunta Krasińskiego	5	
50.0928557	19.9224911	Kazimierza Wyki	10A	"Groomer.com.pl, Groomer"
50.0917343	19.9200098	Kazimierza Wyki	3	Jednostka Ratowniczo-Gaśnicza PSP nr 5 w Krakowie
50.0150077	20.0209442	Mieczysławy Ćwiklińskiej	12	Carrefour
50.0696809	19.9616493	Józefa Brodowicza	6	PPHIU RAVIS
50.0336609	19.9712973	Wielicka	72	Filia Urzędu Pocztowego Kraków 4
50.0330235	19.9712812	Wielicka	76	Na Wielickiej
50.0321395	19.9727730	Wielicka	76B	"Przedszkole Samorządowe nr 129 - ""Skrzaty"""
50.0340947	19.9727366	Dworcowa	12	
50.0303964	19.9692706	Siemomysła	42	
50.0307601	19.9692075	Siemomysła	32	
50.0308341	19.9692062	Siemomysła	30	
50.0312970	19.9691638	Siemomysła	18	
50.0313369	19.9691538	Siemomysła	16	
50.0310471	19.9691714	Siemomysła	24	
50.0311298	19.9691526	Siemomysła	22	
50.0304358	19.9692678	Siemomysła	40	
50.0308752	19.9691954	Siemomysła	28	
50.0310023	19.9691667	Siemomysła	26	
50.0305168	19.9692597	Siemomysła	38	
50.0307063	19.9692122	Siemomysła	34	
50.0305667	19.9692514	Siemomysła	36	
50.0311754	19.9691539	Siemomysła	20	
50.0311399	19.9696205	Siemomysła	13	
50.0312225	19.9696554	Siemomysła	11	
50.0310486	19.9696741	Siemomysła	15	
50.0268640	19.9747867	Malborska	10	
50.0290522	19.9672819	Stoigniewa	34	
50.0284906	19.9658603	Stoigniewa	2	
50.0286524	19.9664289	Stoigniewa	16	
50.0285491	19.9659568	Stoigniewa	4	
50.0273536	19.9738155	Tarnowska	8	
50.0267744	19.9745399	Malborska	12	
50.0277256	19.9674321	Pańska	19b	
50.0290200	19.9672238	Stoigniewa	32	
50.0287041	19.9665845	Stoigniewa	20	
50.0287284	19.9666757	Stoigniewa	22	
50.0286933	19.9665066	Stoigniewa	18	
50.0270777	19.9720294	Alfreda Dauna	15a	
50.0291872	19.9677707	Stoigniewa	46	
50.0285975	19.9660910	Stoigniewa	8	
50.0276255	19.9704415	Łuczników	6a	
50.0289677	19.9670784	Stoigniewa	28	
50.0308575	19.9697004	Siemomysła	17	
50.0286423	19.9662519	Stoigniewa	12	
50.0289456	19.9670078	Stoigniewa	26	
50.0307749	19.9697064	Siemomysła	19	
50.0290781	19.9673625	Stoigniewa	36	
50.0291065	19.9675378	Stoigniewa	40	
50.0276496	19.9705327	Łuczników	6	
50.0291013	19.9674390	Stoigniewa	38	
50.0277566	19.9675233	Pańska	19a	
50.0286423	19.9663592	Stoigniewa	14	
50.0285699	19.9660320	Stoigniewa	6	
50.0291592	19.9676627	Stoigniewa	44	
50.0286216	19.9661768	Stoigniewa	10	
50.0271258	19.9720025	Alfreda Dauna	15	
50.0272830	19.9737035	Tarnowska	7	
50.0288849	19.9669232	Stoigniewa	24	
50.0291266	19.9676028	Stoigniewa	42	
50.0272246	19.9738193	Tarnowska	5	
50.0303408	19.9698160	Siemomysła	35	
50.0290005	19.9671424	Stoigniewa	30	
50.0319244	19.9686767	Siemomysła	2	
50.0313230	19.9681618	Wiktora Heltmana	28	
50.0316539	19.9687438	Siemomysła	10	
50.0318159	19.9687626	Siemomysła	6	
50.0307185	19.9697172	Siemomysła	21	
50.0305131	19.9697343	Siemomysła	29	
50.0317124	19.9687143	Siemomysła	8	
50.0318795	19.9687143	Siemomysła	4	
50.0306657	19.9697201	Siemomysła	23	
50.0304154	19.9697873	Siemomysła	33	
50.0306086	19.9697117	Siemomysła	25	
50.0305614	19.9697227	Siemomysła	27	
50.0314298	19.9681564	Wiktora Heltmana	26	
50.0304631	19.9697762	Siemomysła	31	
50.0867939	19.9075832	Marii Jaremy	10	Lewiatan
50.0722234	19.9323851	Krowoderska	75	Carrefour Express
50.0508503	19.9437585	Bożego Ciała	17	
50.0605011	19.9482907	Hugona Kołłątaja	2	
50.0460877	19.9662117	Jana Dekerta	17	Mateo
50.0853840	19.9110050	Marii Jaremy	1	
50.0858946	19.9094725	Marii Jaremy	15	
50.0839582	19.9035926	Walerego Eliasza Radzikowskiego	74	
50.0854568	19.9107872	Marii Jaremy	3	
50.0855304	19.9105657	Marii Jaremy	5	
50.0856038	19.9103449	Marii Jaremy	7	
50.0856762	19.9101281	Marii Jaremy	9	
50.0857503	19.9099057	Marii Jaremy	11	
50.0858235	19.9096859	Marii Jaremy	13	
50.0880498	19.9127457	Józefa Mehoffera	6	Klinika Krakowska
50.0880924	19.9127286	Józefa Mehoffera	6	
50.0858335	19.9041825	Bolesława Czerwieńskiego	16	"Chrześcijańska Szkoła Podstawowa ""Uczeń"""
50.0827914	19.9153085	Piotra Stachiewicza	2	
50.0866011	19.9168986	Piotra Stachiewicza	37	
50.0874737	19.9166525	Piotra Stachiewicza	52	Żabka
50.0866672	19.9082228	Zygmuntowska	22	
50.0865302	19.9081951	Marii Jaremy	8	
50.0410201	19.9969969	Przewóz	40a	
50.0416565	19.9941614	Przewóz	36/1	"Niepubliczne Przedszkole ""Nutki"""
50.0417131	19.9941848	Przewóz	36	
50.0126755	19.9102114	Księdza Adolfa Zagrodzkiego	3/4	Groszek
50.0797569	19.9731813	Jerzego Bajana	4	Bank Pekao
50.0793989	19.9738251	Jerzego Bajana	8	Apteka Ewa Rydz
50.0791857	19.9737032	Jerzego Bajana	8	Lewiatan
50.0792788	19.9736875	Jerzego Bajana	8	
50.0792100	19.9735909	Jerzego Bajana	8	Michalak Małgorzata. Gabinet stomatologiczny
50.0792911	19.9739090	Jerzego Bajana	8	PKO BP
50.0794879	19.9736570	Jerzego Bajana	8	AP Kraków 73
50.0479202	19.9877126	Księdza Wincentego Turka	15	
50.0479143	19.9895605	Księdza Wincentego Turka	21	
50.0467145	19.9896701	Księdza Wincentego Turka	24	
50.0467282	19.9897773	Księdza Wincentego Turka	26	
50.0467418	19.9898845	Księdza Wincentego Turka	28	
50.0467555	19.9899917	Księdza Wincentego Turka	30	
50.0467691	19.9900989	Księdza Wincentego Turka	32	
50.0467827	19.9902061	Księdza Wincentego Turka	34	
50.0467964	19.9903133	Księdza Wincentego Turka	36	
50.0445866	19.9995361	Lipska	63	
50.0455817	19.9989526	Myśliwska	70	
50.0459056	19.9990806	Myśliwska	72	
50.0464034	19.9990285	Myśliwska	74	
50.0452535	19.9993426	Myśliwska	76	
50.0779890	19.8920166	Stańczyka	14	Fabryka Pizzy
50.0796726	19.8953497	Bronowicka	76	
50.0789418	19.8973024	Bronowicka	60	Żabka
50.0788623	19.8975406	Bronowicka	58	Groszek
50.0791682	19.8963562	Bronowicka	64	Delikatesy Strefa
50.0206955	20.0500091	Nefrytowa	4	Lewiatan
50.0606344	19.9346592	Gołębia	12	
50.0606694	19.9345493	Gołębia	14	
50.0607350	19.9343686	Gołębia	16	
50.0608962	19.9338666	Gołębia	20	Uniwersytet Jagielloński - wydział polonistyki
50.0604926	19.9346042	Wiślna	9	
50.0763045	19.9957139	Aleja Jana Pawła II	137	Centrum Sportu i Rekreacji Politechniki Krakowskiej
50.0752242	19.9943842	Aleja Jana Pawła II	137	Centrum Szkolenia i Organizacji Systemów Jakości PK
50.0759563	19.9955238	Aleja Jana Pawła II	37	Instytut Pojazdów Samochodowych i Silników Spalinowych
50.0638149	20.0187514	Sołtysowska	12A	
50.0632277	20.0176582	Sołtysowska	12E	
50.0632404	20.0182163	Sołtysowska	12E	
50.0627546	20.0176969	Sołtysowska	12F	
50.0627673	20.0182550	Sołtysowska	12F	
50.0627884	20.0188300	Sołtysowska	12G	
50.0628659	20.0193852	Sołtysowska	12G	
50.0632630	20.0187868	Sołtysowska	12H	
50.0632778	20.0193450	Sołtysowska	12H	
50.0450859	19.9580346	Romualda Traugutta	26	Supra
50.0899735	19.9151635	Opolska	12A	Mitsubishi
50.0900770	19.9152561	Opolska	12	AutoSpa Kraków
50.0396261	19.9255297	Kapelanka	15	Hoang Hai
50.0437014	19.9221927	Twardowskiego	77	Galbit
50.0398937	19.9256689	Kapelanka	15D	Żabka
50.0945154	19.9698978	Powstańców	34B	Altum
50.0880425	19.9678172	Dobrego Pasterza	100	MET-MIX
50.0643268	20.0005679	Aleja Pokoju	67	Euronet
50.0640656	19.9990018	Aleja Pokoju	67	mBank
50.0639400	19.9983481	Aleja Pokoju	67	
50.0587031	19.9440231	Wielopole	7	Pasjo Cafe
50.0634037	19.9306782	Krupnicza	10	Karma
50.0467533	19.9283733	Mieszczańska	9A	
50.0468255	19.9285475	Mieszczańska	9B	
50.0795634	19.9918346	Profesora Michała Życzkowskiego	23	OpenSource
50.0626545	19.9299781	Studencka	15	Cafe mana mana
50.0636916	19.9279841	Dolnych Młynów	3	Bun Bakery
50.0294085	19.9255869	Wacława Lipińskiego	3	Panorama
50.0301302	19.9117032	Norymberska	1	Buczek
50.0668236	19.9201026	Czarnowiejska	38	Obieżyświat Resto Bar
50.0163455	19.8752323	Batalionów Chłopskich	2a	Teresko
50.0317962	19.9225115	Generała Stefana Grota-Roweckiego	6	Golemo
50.0315471	19.9221181	Generała Stefana Grota-Roweckiego	6	Peugeot
50.0973544	19.9913938	Budziszyńska	51	
50.0974309	19.9913734	Budziszyńska	53	
50.0975073	19.9913530	Budziszyńska	55	
50.0975837	19.9913326	Budziszyńska	57	
50.0976601	19.9913121	Budziszyńska	59	
50.0977365	19.9912917	Budziszyńska	61	
50.0978129	19.9912713	Budziszyńska	63	
50.0978894	19.9912509	Budziszyńska	65	
50.0980422	19.9912101	Budziszyńska	69	
50.0981186	19.9911897	Budziszyńska	71	
50.0610053	19.9388730	Sienna	1	
50.0606280	19.9393581	Stolarska	1	
50.0597499	19.9378553	Grodzka	10	
50.0599719	19.9391931	Stolarska	10	Ambasada Śledzia
50.0605656	19.9404885	Sienna	11	
50.0600086	19.9389294	Stolarska	11	
50.0596731	19.9378736	Grodzka	12	Royal Watch
50.0597511	19.9387680	Stolarska	13	
50.0596053	19.9378835	Grodzka	14	Folkstar
50.0604740	19.9407859	Sienna	15	
50.0595194	19.9378964	Grodzka	16	Carrefour Express
50.0594803	19.9378939	Grodzka	18	
50.0600917	19.9377974	Grodzka	2	
50.0592875	19.9379304	Grodzka	22	
50.0609238	19.9393049	Sienna	3	
50.0605258	19.9392542	Stolarska	3	
50.0599708	19.9378628	Grodzka	4	
50.0608815	19.9394658	Sienna	5	
50.0604044	19.9391639	Stolarska	5	
50.0598560	19.9378418	Grodzka	6	
50.0605482	19.9395042	Stolarska	6	
50.0607090	19.9399792	Sienna	7	
50.0602472	19.9390838	Stolarska	7	
50.0597926	19.9378424	Grodzka	8	
50.0600253	19.9392192	Stolarska	8	
50.0606117	19.9403450	Sienna	9	
50.0601411	19.9375690	Grodzka	1	
50.0592950	19.9382919	Plac Dominikański	1	
50.0606516	19.9379816	Rynek Główny	10	
50.0605672	19.9379320	Rynek Główny	11	
50.0604192	19.9378742	Rynek Główny	12	
50.0602586	19.9378307	Rynek Główny	13	
50.0581279	19.9376821	Poselska	16	
50.0592728	19.9377130	Grodzka	17	
50.0589272	19.9380042	Grodzka	26	
50.0587988	19.9379911	Grodzka	28	
50.0600392	19.9375923	Grodzka	3	
50.0587353	19.9380030	Grodzka	30	
50.0586030	19.9380649	Grodzka	32	
50.0581755	19.9378700	Grodzka	37	
50.0583278	19.9381782	Grodzka	38	
50.0580332	19.9382249	Grodzka	40	
50.0578489	19.9382158	Grodzka	42	
50.0607192	19.9380548	Rynek Główny	9	
50.0595457	19.9376668	Grodzka	13	
50.0594040	19.9377026	Grodzka	15	
50.0593080	19.9385117	Plac Dominikański	2	
50.0576192	19.9382509	Grodzka	46	
50.0597292	19.9369851	Grodzka	9	Chłopskie Jadło
50.0715786	20.0054511	Nowohucka	1D	
50.0331101	19.9240926	Kapelanka	54	Kwiaciarnia
50.0708721	20.0213349	Aleja Jana Pawła II	196	
50.0703067	20.0146496	Juliana Tuwima	23	
50.0707937	20.0348285	Aleja Jana Pawła II	232	
50.0702313	20.0140703	Aleja Pokoju	84	
50.0812818	19.8841810	Balicka	14b	
50.0815260	19.8826798	Balicka	16	Lewiatan
50.0140583	20.0034856	Jana Kurczaba	3	Lewiatan
50.0508049	19.9894173	Nowohucka	43	Szkoła jazdy - Lejdis
50.0285364	19.9171629	Zygmunta Miłkowskiego	21	Paradise
50.0573154	19.9447001	Starowiślna	20	Awiteks
50.0585458	19.9433795	Starowiślna	6	Fryzjer damski
50.0582166	19.9436810	Starowiślna	8	Euronet
50.0585843	19.9433384	Starowiślna	6	Hoan Kiem
50.0814092	19.8817209	Balicka	18C	OkejDRUK
50.0816775	19.8822051	Balicka	18	Żabka
50.0813222	19.8886633	Armii Krajowej	97	Żabka
50.0813885	19.8813787	Balicka	18	
50.0627539	20.0229119	Sołtysowska	37A	Hostel Rest
50.0640727	20.0187667	Sołtysowska	12A/4	IronCAD.pl
50.0640961	20.0186769	Sołtysowska	12A/3	Dakadent
50.0641151	20.0187118	Sołtysowska	12A/6U	"Sklep stomatologiczny ""Dentix S.C."""
50.0641288	20.0192496	Sołtysowska	12A/2U	Edith
50.0641060	20.0191944	Sołtysowska	12A	Żabka
50.0641314	20.0193207	Sołtysowska	12A/1U	Żądlak - Parkiety
50.0603038	20.0165449	Sikorki	23	Neonet
50.0642882	20.0152669	Sołtysowska	23a	"Niepubliczne Przedszkole ""Baby Garden"""
50.0943962	19.9377794	Białoprądnicka	10	"Niepubliczne Przedszkole ""Baby Garden"""
